Quota,temp_2,vento_10,vento_50,vento_75,vento_100,vento_125,vento_150,dens_50,dens_75,dens_100,dens_125,dens_150,prod_50,prod_75,prod_100,prod_125,prod_150,weib_50,weib_75,weib_100,weib_125,weib_150,onshore,Dist_cp,lat,long,id_cella,Shape_Area,dist_AT_km,dist_AAT_km,dist_linea_km
8.0,13.8576572418,2.24342142069,3.08859001698,3.31012428171,3.50240858758,3.61959284213,3.68931286406,47.7368430804,63.9571713152,82.9095718733,98.4020004883,113.140226368,628.373003278,693.738146694,1075.92285824,0.0,0.0,1.46548998356,1.38899004459,1.32957005501,0.0,0.0,1.0,2.385,45.87,12.571,711854,2023178.94599,2.3915025814926976,5.173861672255915,0.20613068580948746
8.0,13.8174016953,2.26651858234,3.13312428688,3.35979713747,3.55427856291,3.67374858131,3.74417998481,49.9036856707,67.0847709403,86.9738572475,103.367343467,118.589816488,655.848999023,725.880145159,1103.45673559,0.0,0.0,1.47037005424,1.39180004597,1.33206999302,0.0,0.0,1.0,2.732,45.869,12.589,711855,2023178.80375,2.765720330815093,4.930087869128562,0.18785292213718904
8.0,13.8206065178,2.28550856647,3.17378427713,3.40520142311,3.60273572054,3.72350572212,3.79355001099,51.6426289586,69.5110853254,90.2038852958,107.24771453,122.870244153,679.719857352,753.266424735,1130.16816227,0.0,0.0,1.47426998615,1.39442002773,1.3333799839,0.0,0.0,1.0,3.644,45.869,12.607,711856,2023178.94599,3.5889889737359018,4.3009927451328815,0.16713507529240149
9.0,13.8265436172,2.29401713127,3.20566427293,3.43931571539,3.63746857799,3.7598299952,3.82992142455,52.5811429949,70.8198144967,91.9150289551,109.342570888,125.611450729,695.639857701,773.390718471,1156.71714326,0.0,0.0,1.47755002975,1.39677000046,1.33563995361,0.0,0.0,1.0,4.811,45.868,12.626,711857,2023178.94599,3.1506443767340633,3.1506443767340633,0.1773513845903325
12.0,13.8091538429,2.33157998307,3.250837158,3.49248714534,3.69670572782,3.81990000195,3.89049429792,53.7124289603,72.492485716,94.334514556,112.257858189,129.021450696,713.813711984,794.205717076,1190.1355106,0.0,0.0,1.48422002792,1.4018599987,1.33966004848,0.0,0.0,1.0,6.087,45.868,12.644,711858,2023178.80375,2.133883062318602,2.133883062318602,0.08304265590206195
13.0,13.801001358,2.35403571898,3.30437427253,3.54605285843,3.74874856822,3.87001998994,3.93986853843,56.3627572126,76.063842674,98.7748285627,117.280427926,134.288164399,748.797999791,832.13114216,1229.23836804,0.0,0.0,1.49368000031,1.40948998928,1.34564995766,0.0,0.0,1.0,7.417,45.867,12.662,711859,2023178.94599,1.043753231745291,1.043753231745291,0.12637280193179104
13.0,13.8023550987,2.39968998906,3.39925858101,3.64503714703,3.84867284816,3.96789573768,4.03767713274,59.7748862549,80.5147005092,104.035571324,123.160713396,140.504369322,796.331141881,878.813135882,1298.7855103,0.0,0.0,1.51493000984,1.42813003063,1.36100995541,0.0,0.0,1.0,8.776,45.866,12.681,711860,2023178.94599,0.12506856466623942,0.12506856466623942,0.22482594770787015
13.0,13.7896454811,2.44419426925,3.47418713359,3.73029856943,3.93510142611,4.05477572048,4.12417859521,62.6242997001,84.3192001482,108.566141863,128.068142683,145.510756268,832.856427874,913.914006278,1366.62489796,0.0,0.0,1.53592002392,1.44778001308,1.3769299984,0.0,0.0,1.0,7.541,45.866,12.699,711861,2023178.80375,0.19461944461273234,1.2047854667609026,0.10317778724779872
13.0,13.8002470016,2.47535573109,3.54060855644,3.79992713488,4.00291283358,4.12192714606,4.18994000852,65.1025433228,87.6257137713,112.51142756,132.700714757,150.109611727,869.920567104,953.302577009,1410.38285744,0.0,0.0,1.55220997334,1.46159005165,1.38837003708,0.0,0.0,1.0,6.131,45.865,12.717,711862,2023178.94599,0.8019571743478399,2.354441273752548,0.5362634485836676
13.0,13.8274009705,2.50684428987,3.59991001678,3.86413998667,4.06842282691,4.18556857616,4.25039141471,66.8585569964,89.8660857317,115.220856358,135.747428676,153.150753418,897.818568638,984.400570033,1454.93693868,0.0,0.0,1.57085001469,1.4782500267,1.40189003944,0.0,0.0,1.0,4.728,45.865,12.735,711863,2023178.94599,1.8623224329296675,3.435186625428878,0.4511142499376912
11.0,13.8524048806,2.54115573081,3.65654713687,3.92450285894,4.12947998834,4.24485573177,4.3071628748,68.98134232,92.6193998431,118.377141933,139.147284773,156.599307709,928.799996512,1016.32114146,1494.92204002,0.0,0.0,1.58950996399,1.49607002735,1.41811001301,0.0,0.0,1.0,3.342,45.864,12.754,711864,2023178.80375,1.4063417374727318,4.645369512698125,0.4068190444366349
10.0,13.8745472908,2.55207712706,3.70625001698,3.97984856898,4.18507858028,4.29826145342,4.35729139627,70.7820996861,95.3224286412,121.835428676,143.17185805,160.689142307,955.290004185,1047.16857422,1531.90877661,0.0,0.0,1.61090004444,1.51496005058,1.43456995487,0.0,0.0,1.0,2.007,45.863,12.772,711865,2023178.94599,1.0492984611808143,5.788154154628748,0.35313805144804816
9.0,13.9127452851,2.55317715457,3.74888286542,4.03687713745,4.24814997397,4.36077284971,4.41746717507,71.8113855608,97.2956281267,124.401000192,145.687000715,163.071777324,974.465715681,1074.33570592,1564.64469448,0.0,0.0,1.62997996807,1.53340005875,1.45116996765,0.0,0.0,1.0,0.967,45.863,12.79,711866,2023178.94599,0.9107768717233687,6.830044055233286,0.6196458151466628
9.0,13.9515522003,2.52925142442,3.78938856867,4.08901571522,4.30329570513,4.41351569829,4.46753288986,72.9790426897,98.8389998954,125.84342763,146.631999878,163.94810311,995.685721261,1099.29,1592.48795908,0.0,0.0,1.64063000679,1.54907000065,1.46749997139,0.0,0.0,1.0,1.374,45.862,12.809,711867,2023178.80375,1.3787162971765867,7.892077824081289,0.32960079634577855
9.0,14.0221040726,2.66449284569,3.8647142818,4.15351716821,4.36140712468,4.4655485738,4.5140928438,76.5981853603,102.17040007,128.982999302,149.444142909,166.39218552,1043.01142229,1135.13000209,1630.56612205,0.0,0.0,1.65021002293,1.56257998943,1.48216998577,0.0,0.0,1.0,2.624,45.862,12.827,711868,2023178.94599,2.626227125829413,8.819922796770387,0.2995555266675509
9.0,14.1108429909,2.71178428551,3.92237857485,4.2103743032,4.41480712119,4.51256717436,4.55542999492,79.6299709787,105.685571838,132.573143433,152.481427839,168.786120765,1082.05142648,1169.59857003,1660.20734634,0.0,0.0,1.65981996059,1.5728700161,1.4918500185,0.0,0.0,1.0,3.991,45.861,12.845,711869,2023178.94599,3.945575445526143,9.830597810914055,0.5087223337489142
9.0,14.1782968521,2.75094429862,3.97478284356,4.26444431508,4.46561286355,4.5560257474,4.59106999507,82.18948622,108.655714504,135.449000907,154.719284842,170.206999385,1121.70713588,1210.65285714,1689.71550991,0.0,0.0,1.66600000858,1.58120000362,1.50058996677,0.0,0.0,1.0,5.387,45.86,12.863,711870,2023178.80375,5.301601509652143,10.841199784064475,0.14296030342674917
9.0,14.2122934342,2.75723715266,3.98257858614,4.2720514345,4.47237856975,4.56165140407,4.59557283648,82.5436143764,109.033000052,135.781714443,154.956286534,170.439672563,1127.06284877,1215.78572196,1690.34938865,0.0,0.0,1.66600000858,1.58120000362,1.50058996677,0.0,0.0,1.0,6.794,45.86,12.882,711871,2023178.94599,6.757716501573315,11.82040075898984,0.07815981422100945
14.0,14.2580454826,2.78152571006,4.02239858283,4.31197858159,4.50799998448,4.58778287816,4.61581286351,84.5666710519,111.434429531,138.073284685,156.312571655,170.935961029,1146.31713867,1229.42570661,1715.34877541,0.0,0.0,1.67338001728,1.58899998665,1.5089199543,0.0,0.0,1.0,8.206,45.859,12.9,711872,2023178.94599,7.872695732095082,12.831131496908684,0.6889775499054177
14.0,14.2916496277,2.79945998457,4.04648002019,4.33978858342,4.53881140215,4.60761283005,4.62919425352,85.5858424787,112.795428833,139.595427944,156.246285209,169.237344995,1161.5814209,1246.50286482,1730.57632553,0.0,0.0,1.67745995522,1.59326004982,1.51416003704,0.0,0.0,1.0,9.621,45.859,12.918,711873,2023178.80375,7.791963854011061,13.77739866040857,0.28970056952439155
13.0,14.4197547913,2.85039570223,4.0772885413,4.3658228246,4.56249284084,4.62379570014,4.63995002282,87.2208853777,114.23385737,140.68142817,156.140570748,167.74873314,1186.05285645,1265.82000837,1733.18877651,0.0,0.0,1.68193995953,1.59653997421,1.51697003841,0.0,0.0,1.0,9.637,45.858,12.937,711874,2023178.94599,7.595789126888343,14.921484390662934,0.23824528389279365
10.0,14.5439050674,2.97745144246,4.10064857012,4.37026859059,4.55389715094,4.61481996717,4.62994428881,88.5584283779,114.337428414,139.326857596,154.484856707,165.568837674,1204.96285575,1266.90570731,1726.01714196,0.0,0.0,1.68217003345,1.59668004513,1.52016997337,0.0,0.0,1.0,8.824,45.857,12.955,711875,2023178.80375,7.538277381960423,16.057613565091007,0.10132999027210582
10.0,14.6467535972,3.22554001258,4.11924000874,4.36876285958,4.54146140897,4.60064430889,4.61561140836,88.7618425886,112.758285479,135.756142229,149.86842892,160.978102688,1226.26142229,1278.30284947,1707.72306083,0.0,0.0,1.68800997734,1.6035900116,1.52726995945,0.0,0.0,1.0,8.181,45.857,12.973,711876,2023178.94599,7.840529865834991,15.263524869267867,0.5150193033775775
10.0,14.7478564262,3.11692856369,4.06721569563,4.34476002851,4.53144573853,4.58668427198,4.59503283735,85.7979855399,112.251571385,137.017856393,150.415286115,159.915224749,1191.93429129,1280.87713658,1733.47530552,0.0,0.0,1.66225004196,1.56616997719,1.49173998833,0.0,0.0,1.0,7.747,45.856,12.991,711877,2023178.94599,7.171674930950353,13.880384336043639,0.10889191073613838
7.0,14.2963498115,2.79008429379,4.00705286416,4.31917425498,4.53593431495,4.58711000201,4.59331429997,81.0201861101,108.24857115,135.243713431,148.159714111,156.874591869,1127.70286342,1241.22428013,1719.99836645,0.0,0.0,1.69148004055,1.59458994865,1.51104998589,0.0,0.0,1.0,7.56,45.855,13.01,711878,2023178.80375,6.401896589696453,12.420345921944245,0.12163969553746123
7.0,14.3145015717,2.72508001665,3.97996427744,4.29537997641,4.51300568344,4.56337429038,4.56578998199,79.999243117,106.897857134,133.641428606,146.642428013,154.679814642,1104.33000837,1209.9785798,1688.29040727,0.0,0.0,1.68711996078,1.59868001938,1.51797997952,0.0,0.0,1.0,7.639,45.855,13.028,711879,2023178.94599,5.86164426832219,11.034500085771839,0.8233748690398747
9.0,14.3284018516,2.69644999628,3.93976285016,4.25104287434,4.46107000977,4.51033573844,4.51315001205,77.6755860282,103.369285453,128.622428641,141.007857631,149.052693521,1066.48428781,1160.95285854,1652.17244948,0.0,0.0,1.68631994724,1.60180997849,1.52462995052,0.0,0.0,1.0,7.974,45.854,13.046,711880,2023178.94599,5.2550815477993185,9.651518507767456,0.3028900623718799
9.0,14.3451984405,2.6822999832,3.9078785778,4.21506713813,4.41930143866,4.46918999904,4.47225856441,75.4194717756,99.9070289551,123.834142909,135.680856916,143.678754778,1036.18286133,1122.78428641,1613.30122399,0.0,0.0,1.68821001053,1.60883998871,1.53357005119,0.0,0.0,1.0,8.536,45.853,13.064,711881,2023178.80375,4.649004062722125,8.26890068602532,0.1598175835296021
7.0,14.3384960175,2.6712714243,3.88358284881,4.18012569621,4.3700785982,4.41721431588,4.42005568257,73.913814277,97.1284859759,119.235572492,130.837999634,138.992939747,1006.14571708,1078.30142927,1578.58163285,0.0,0.0,1.69463002682,1.6184899807,1.54419994354,0.0,0.0,1.0,9.284,45.853,13.083,711882,2023178.94599,4.117292385275409,6.805754453230024,0.1798705874513512
8.0,14.3532450676,2.66452427654,3.86454286882,4.14832858078,4.32644283659,4.36927425284,4.37021999126,72.9737574463,94.9983998605,115.576857561,126.667428292,134.603001522,981.898577009,1036.14143694,1545.78734794,0.0,0.0,1.6970000267,1.62228000164,1.55034995079,0.0,0.0,1.0,9.528,45.852,13.101,711883,2023178.94599,3.5114578606585867,5.423500617459054,0.06703269209379498
10.0,14.3680470467,2.64511427113,3.81109713311,4.07839574347,4.2415999905,4.28462712343,4.28723998511,68.9578999895,88.6020569336,106.449143119,116.897570905,125.564978847,928.474278041,963.056569336,1466.17428472,0.0,0.0,1.71144998074,1.64059996605,1.57043004036,0.0,0.0,1.0,9.083,45.851,13.119,711884,2023178.80375,2.9042486308342887,4.040151415243976,1.2014219787981884
6.0,14.3714998245,2.64409714096,3.78939426893,4.04518998557,4.19700997214,4.24097285451,4.24362288276,67.4216861485,86.0317712019,102.688857622,113.017571987,121.610019663,906.807146345,921.992850865,1432.82326461,0.0,0.0,1.71826994419,1.64689004421,1.57597005367,0.0,0.0,1.0,8.846,45.851,13.138,711885,2023178.94599,2.4801613883544,2.578604486843319,1.1975264388654592
8.0,14.3810961723,2.62253000363,3.74507141243,3.99182427974,4.14086000499,4.18502854344,4.18926573977,64.9693568359,82.5087429827,98.1880567766,107.946143354,116.706653515,871.32156808,880.743997559,1388.84530552,0.0,0.0,1.7165800333,1.64388000965,1.57425999641,0.0,0.0,1.0,8.35,45.85,13.156,711886,2023178.94599,1.194555719530599,1.194555719530599,0.39214021546217187
6.0,14.3728545189,2.58566141853,3.68650287143,3.91638571314,4.05306712899,4.09156282691,4.09215573386,62.0576143485,78.1722287284,92.4848288853,101.269257439,110.006326822,827.026855469,832.064147112,1312.40061344,0.0,0.0,1.71355998516,1.64138996601,1.57059001923,0.0,0.0,1.0,7.432,45.849,13.174,711887,2023178.80375,0.1897822996389397,0.1897822996389397,0.1925326599106674
7.0,14.3769033432,2.6060842945,3.67339430094,3.88863141812,4.01706144427,4.04973288646,4.04754428704,61.4419288906,76.5996856428,90.0745429618,98.2219430838,106.621383544,816.748282296,814.403716797,1275.7577561,0.0,0.0,1.7086199522,1.63625001907,1.5671299696,0.0,0.0,1.0,6.693,45.849,13.192,711888,2023178.94599,1.575047062474913,1.575047062474913,0.3595491992721354
7.0,14.4020965576,2.55749284466,3.61652001171,3.827175701,3.95240714,3.98398568128,3.98433001467,58.5385715628,73.0457001116,85.967571603,93.7889711321,102.25880324,779.503287179,779.235712333,1226.86836685,0.0,0.0,1.70067000389,1.62837994099,1.56009995937,0.0,0.0,1.0,6.197,45.848,13.211,711889,2023178.94599,0.968406461131153,1.9639668181723413,0.2525588424821343
7.0,14.3930070878,2.48975858015,3.55381286901,3.76681715085,3.89316285573,3.92940998308,3.93331569955,55.1325572039,69.1623859584,81.5745432931,89.5111432582,98.1385763036,735.786002023,741.599425363,1184.04898049,0.0,0.0,1.70478999615,1.63078999519,1.56271004677,0.0,0.0,1.0,5.386,45.847,13.229,711890,2023178.80375,0.6200170980504122,0.6508599134509891,0.6482318549568489
5.0,14.1586001396,2.21428429253,3.43501428998,3.67222286834,3.81370286229,3.85903285235,3.86922715961,49.6133999878,63.8764146415,76.3946433384,84.7620575003,93.5910694039,654.718427386,685.17314495,1123.07408223,0.0,0.0,1.71212005615,1.63401997089,1.56312000751,0.0,0.0,1.0,4.184,45.847,13.247,711891,2023178.94599,0.38265828415116954,0.6686774355624308,0.39294154771997875
5.0,14.3130987167,2.2379214153,3.39248427186,3.6209957109,3.76060141833,3.80803715199,3.81945285053,48.1745430873,61.620371446,73.6677147426,81.870600436,90.5897139295,633.530142648,660.853284249,1093.82612335,0.0,0.0,1.68999004364,1.61669003963,1.5492399931,0.0,0.0,1.0,3.172,45.846,13.265,711892,2023178.94599,0.05126373785719957,1.1676125179405046,0.04210714628301126
6.0,14.3881476403,2.3225528703,3.37937572975,3.58295713424,3.70732000488,3.75046001543,3.76009143021,48.5357713309,60.9193709089,72.0133146484,79.802629051,88.2664203758,635.483145578,648.732571917,1077.64061324,0.0,0.0,1.6644500494,1.59444999695,1.53287005424,0.0,0.0,1.0,2.58,45.845,13.284,711893,2023178.80375,0.3226154213050274,1.6820743487701546,0.26142151726151386
6.0,14.4037554741,2.29893141955,3.37709427187,3.56991573081,3.68464428433,3.72509856983,3.73428141618,48.9820572213,60.832885866,71.318800014,78.730714277,87.3102398123,636.25,643.260140276,1069.42795978,0.0,0.0,1.6518599987,1.58282005787,1.52329003811,0.0,0.0,1.0,2.702,45.845,13.302,711894,2023178.94599,0.6910910173797489,2.0078971753863755,0.251301887228425
5.0,14.4455020905,2.43696143801,3.38504000376,3.55110428249,3.65104715757,3.68862427695,3.69713715973,49.4818142543,60.1432717808,69.747771936,76.7347425171,85.4274862163,643.74785505,635.800430873,1060.57040906,0.0,0.0,1.63627004623,1.56921994686,1.51155996323,0.0,0.0,1.0,3.123,45.844,13.32,711895,2023178.80375,1.173367342267088,2.3994792687467776,0.864595999573433
7.0,14.4544499397,2.4509014299,3.36588999809,3.52499000946,3.62191572615,3.66011428337,3.66948715061,48.491442341,58.6982566214,68.1364285017,75.0711712891,84.1873796566,630.948573521,621.738859515,1046.47857143,0.0,0.0,1.63101005554,1.56324994564,1.50364995003,0.0,0.0,1.0,3.026,45.843,13.339,711896,2023178.94599,0.8464724450097525,2.4401790946248307,0.5103096739652199
8.0,14.449102211,2.43778428619,3.34118000664,3.49311142851,3.58678427662,3.62285284094,3.6334371337,48.0259572248,58.0211291068,67.4254856288,74.2914001657,83.8551967928,621.111284528,609.628856934,1030.90897974,0.0,0.0,1.62020003796,1.55271995068,1.49358999729,0.0,0.0,1.0,3.55,45.843,13.357,711897,2023178.94599,0.43013257155438794,2.1735391405063167,0.4330596351070145
9.0,14.4561999321,2.44410285701,3.3173371587,3.46212285122,3.55681000747,3.59684572689,3.61073142341,46.9758715995,56.6519432042,66.1357432478,73.3529137451,83.6435428895,604.69656808,593.420431571,1023.94387725,0.0,0.0,1.60892999172,1.54007005692,1.48092997074,0.0,0.0,1.0,4.483,45.842,13.375,711898,2023178.80375,0.12373982286993616,2.0170820011022275,0.08920521794633149
8.0,14.4542963982,2.42533284741,3.2815228452,3.42277427915,3.52100714274,3.56738999396,3.5853228568,46.2293566302,55.9618995396,65.8456000663,73.6219142683,84.5784155817,590.467860631,580.770567592,1018.54653076,0.0,0.0,1.59554994106,1.52543997765,1.46450996399,0.0,0.0,1.0,5.625,45.841,13.393,711899,2023178.94599,0.6077464942549196,1.858874371821698,0.6114637125025039
10.0,14.4818532943,2.36895285055,3.23742287219,3.39085713378,3.50372284244,3.55970572026,3.58320858754,45.5290004342,56.2354146624,67.4616573085,76.406485941,88.9714077099,576.003426688,577.694855608,1019.07346964,0.0,0.0,1.57897996902,1.50591003895,1.44407999516,0.0,0.0,1.0,6.873,45.841,13.412,711900,2023178.94599,0.39917130748429613,1.5779050360604636,0.39583292061659253
10.0,14.4938533783,2.20834285121,3.17658857581,3.35749857035,3.48989143883,3.55748141313,3.58779571154,44.1391426147,56.109757448,68.7703427176,78.7072858538,92.7992661158,553.644426618,571.909286272,1036.05346989,0.0,0.0,1.55221998692,1.47922003269,1.41806995869,0.0,0.0,1.0,8.177,45.84,13.43,711901,2023178.80375,0.6877474567079932,1.4183533589943058,0.5092928426549574
12.0,14.5750511169,2.1257342918,3.14010001034,3.34162572318,3.48876000359,3.56186855943,3.59465142193,44.7377714408,58.1394709734,72.4248003749,83.3754565151,98.9849309037,557.551853725,585.643853237,1062.5967342,0.0,0.0,1.50631999969,1.43830001354,1.38004994392,0.0,0.0,1.0,8.0,45.839,13.448,711902,2023178.94599,1.4038422656122562,1.4038422656122562,0.0739834976403456
12.0,14.6422493935,2.14910428052,3.16719286636,3.3772928584,3.52666000221,3.5969371597,3.62853141976,47.8079428816,63.0732572039,79.2718565151,91.2134285191,108.468911305,595.723859515,631.376569894,1111.40265286,0.0,0.0,1.46891999245,1.39971005917,1.34259998798,0.0,0.0,1.0,6.939,45.838,13.466,711903,2023178.94599,1.306857328219975,1.306857328219975,0.884966618899113
